#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2023-03-07 03:54:06
#Fields: date time cs-method cs-uri-stem cs-uri-query c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-bytes cs-bytes time-taken
2023-03-07 03:54:06 GET / - 120.92.72.197 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/46.0.2486.0+Safari/537.36+Edge/13.10586 - ftp6562477.host122.sanfengyun.cn 200 8632 278 279
2023-03-07 23:57:21 GET /css/img/zixun.jpg - 173.252.127.18 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://ftp6562477.host122.sanfengyun.cn/css/style.css ftp6562477.host122.sanfengyun.cn 404 5007 430 249
2023-03-07 23:57:22 GET /img/images/1+(4).jpg - 173.252.127.11 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 170673 399 1312
2023-03-07 23:57:22 GET /img/m.jpg - 173.252.127.14 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 4735 386 218
2023-03-07 23:57:23 GET /img/images/1+(5).jpg - 173.252.127.3 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 297263 399 1328
2023-03-07 23:57:23 GET /img/tupian.jpg - 173.252.127.10 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 27590 391 671
2023-03-07 23:57:23 GET /img/baoming.jpg - 173.252.127.11 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 11600 392 437
2023-03-07 23:57:25 GET /img/br.jpg - 173.252.127.11 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 127937 417 875
2023-03-07 23:57:25 GET /img/banner3.jpg - 173.252.127.20 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 1029611 392 1953
2023-03-07 23:57:25 GET /img/images/1+(6).jpg - 173.252.127.15 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 221993 399 1468
2023-03-07 23:57:27 GET /img/images/1+(7).jpg - 173.252.127.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 183985 399 1453
2023-03-07 23:57:27 GET /img/images/1+(1).jfif - 64.32.22.138 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/?fbclid=IwAR3zBtAt99CFHA3nUkxvpK5o7Qu_-xOH-6-dovAarIwsZ6_SQsBfn-FpJLU zzhxzx.cn 200 106431 551 796
2023-03-07 23:57:28 GET /img/images/1+(1).png - 173.252.127.14 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 562598 399 1999
2023-03-07 23:57:28 GET /img/images/图书馆看书1.jpg - 173.252.127.11 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 293171 438 1531
2023-03-07 23:57:28 GET /img/images/高二1班2.jpg - 173.252.127.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/ ftp6562477.host122.sanfengyun.cn 200 604145 421 1765
2023-03-07 23:57:29 GET /img/小学logo.icon - 64.32.22.138 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/96.0.4664.45+Safari/537.36 http://zzhxzx.cn/?fbclid=IwAR3zBtAt99CFHA3nUkxvpK5o7Qu_-xOH-6-dovAarIwsZ6_SQsBfn-FpJLU zzhxzx.cn 404 6808 559 359
